date,nb_patients,jour_semaine,weekend,mois,hiver,patients_hier,effectif_present,taux_absenteisme,nbre_lits_dispos,panne_materiel
2022-04-05,245,1,0,4,0,318.0,312,0.21423076923076925,141,0
2022-04-06,231,2,0,4,0,245.0,310,0.20807692307692308,131,1
2022-04-07,235,3,0,4,0,231.0,300,0.22807692307692307,146,0
2022-04-08,269,4,0,4,0,235.0,307,0.2234615384615385,157,0
2022-04-09,263,5,1,4,0,269.0,302,0.22923076923076924,136,0
2022-04-10,233,6,1,4,0,263.0,310,0.21538461538461537,141,1
2022-04-11,325,0,0,4,0,233.0,300,0.2234615384615385,142,0
2022-04-12,278,1,0,4,0,325.0,302,0.22076923076923077,144,0
2022-04-13,250,2,0,4,0,278.0,305,0.2253846153846154,160,0
2022-04-14,257,3,0,4,0,250.0,308,0.22192307692307695,144,0
2022-04-15,266,4,0,4,0,257.0,298,0.22884615384615387,167,0
2022-04-16,298,5,1,4,0,266.0,303,0.22653846153846152,156,0
2022-04-17,226,6,1,4,0,298.0,310,0.21692307692307694,141,0
2022-04-18,283,0,0,4,0,226.0,306,0.22423076923076923,181,0
2022-04-19,260,1,0,4,0,283.0,311,0.21576923076923077,110,0
2022-04-20,275,2,0,4,0,260.0,305,0.21423076923076925,156,0
2022-04-21,232,3,0,4,0,275.0,309,0.20846153846153845,132,1
2022-04-22,281,4,0,4,0,232.0,301,0.22884615384615387,143,0
2022-04-23,286,5,1,4,0,281.0,304,0.2203846153846154,163,1
2022-04-24,223,6,1,4,0,286.0,301,0.22576923076923078,198,0
2022-04-25,301,0,0,4,0,223.0,309,0.2076923076923077,138,1
2022-04-26,301,1,0,4,0,301.0,311,0.20923076923076925,150,0
2022-04-27,268,2,0,4,0,301.0,302,0.22692307692307695,143,0
2022-04-28,307,3,0,4,0,268.0,312,0.21307692307692308,147,0
2022-04-29,258,4,0,4,0,307.0,304,0.2326923076923077,162,1
2022-04-30,300,5,1,4,0,258.0,302,0.22692307692307695,134,0
2022-05-01,222,6,1,5,0,300.0,302,0.2226923076923077,148,0
2022-05-02,308,0,0,5,0,222.0,302,0.22615384615384615,145,0
2022-05-03,261,1,0,5,0,308.0,304,0.22423076923076923,134,1
2022-05-04,269,2,0,5,0,261.0,309,0.21153846153846154,187,1
2022-05-05,258,3,0,5,0,269.0,311,0.20500000000000002,119,1
2022-05-06,262,4,0,5,0,258.0,302,0.22153846153846152,164,1
2022-05-07,259,5,1,5,0,262.0,307,0.20653846153846153,177,0
2022-05-08,241,6,1,5,0,259.0,312,0.21653846153846154,174,0
2022-05-09,321,0,0,5,0,241.0,306,0.22615384615384615,143,0
2022-05-10,252,1,0,5,0,321.0,306,0.21576923076923077,135,0
2022-05-11,291,2,0,5,0,252.0,299,0.23500000000000001,170,0
2022-05-12,281,3,0,5,0,291.0,309,0.22615384615384615,155,0
2022-05-13,251,4,0,5,0,281.0,299,0.22576923076923078,150,0
2022-05-14,262,5,1,5,0,251.0,305,0.22230769230769232,165,0
2022-05-15,233,6,1,5,0,262.0,305,0.22153846153846152,130,0
2022-05-16,315,0,0,5,0,233.0,289,0.23500000000000001,172,0
2022-05-17,244,1,0,5,0,315.0,300,0.22615384615384615,199,1
2022-05-18,291,2,0,5,0,244.0,302,0.22923076923076924,129,0
2022-05-19,247,3,0,5,0,291.0,310,0.2126923076923077,146,0
2022-05-20,253,4,0,5,0,247.0,301,0.2246153846153846,165,0
2022-05-21,255,5,1,5,0,253.0,305,0.2107692307692308,139,0
2022-05-22,203,6,1,5,0,255.0,302,0.22423076923076923,154,0
2022-05-23,299,0,0,5,0,203.0,294,0.22653846153846155,131,0
2022-05-24,271,1,0,5,0,299.0,307,0.22,133,0
2022-05-25,262,2,0,5,0,271.0,305,0.22692307692307695,133,0
2022-05-26,292,3,0,5,0,262.0,305,0.22615384615384615,147,1
2022-05-27,247,4,0,5,0,292.0,308,0.2226923076923077,139,1
2022-05-28,251,5,1,5,0,247.0,311,0.21038461538461536,146,1
2022-05-29,230,6,1,5,0,251.0,303,0.21807692307692308,123,1
2022-05-30,308,0,0,5,0,230.0,306,0.22692307692307695,158,0
2022-05-31,254,1,0,5,0,308.0,303,0.21615384615384617,130,0
2022-06-01,257,2,0,6,0,254.0,309,0.21384615384615385,159,0
2022-06-02,290,3,0,6,0,257.0,306,0.22153846153846152,170,0
2022-06-03,267,4,0,6,0,290.0,302,0.23038461538461538,127,0
2022-06-04,255,5,1,6,0,267.0,302,0.22153846153846152,159,1
2022-06-05,213,6,1,6,0,255.0,302,0.2234615384615385,149,0
2022-06-06,301,0,0,6,0,213.0,298,0.2373076923076923,140,0
2022-06-07,264,1,0,6,0,301.0,316,0.20923076923076925,167,1
2022-06-08,256,2,0,6,0,264.0,303,0.21923076923076923,174,0
2022-06-09,277,3,0,6,0,256.0,307,0.21423076923076925,134,0
2022-06-10,295,4,0,6,0,277.0,313,0.20961538461538462,141,0
2022-06-11,260,5,1,6,0,295.0,314,0.20461538461538462,161,0
2022-06-12,263,6,1,6,0,260.0,299,0.23461538461538461,173,0
2022-06-13,266,0,0,6,0,263.0,310,0.2173076923076923,145,1
2022-06-14,247,1,0,6,0,266.0,308,0.22846153846153847,143,0
2022-06-15,249,2,0,6,0,247.0,304,0.22384615384615386,126,0
2022-06-16,282,3,0,6,0,249.0,311,0.20961538461538462,133,0
2022-06-17,277,4,0,6,0,282.0,302,0.21884615384615386,134,0
2022-06-18,256,5,1,6,0,277.0,303,0.22807692307692307,170,0
2022-06-19,234,6,1,6,0,256.0,303,0.21576923076923077,153,0
2022-06-20,287,0,0,6,0,234.0,310,0.21384615384615385,184,0
2022-06-21,271,1,0,6,0,287.0,314,0.2107692307692308,143,0
2022-06-22,268,2,0,6,0,271.0,300,0.22153846153846152,145,1
2022-06-23,253,3,0,6,0,268.0,313,0.20192307692307693,170,0
2022-06-24,269,4,0,6,0,253.0,298,0.22884615384615387,118,1
2022-06-25,266,5,1,6,0,269.0,313,0.21038461538461536,150,1
2022-06-26,231,6,1,6,0,266.0,309,0.21384615384615385,170,0
2022-06-27,323,0,0,6,0,231.0,302,0.22615384615384615,189,0
2022-06-28,243,1,0,6,0,323.0,307,0.22192307692307695,136,1
2022-06-29,275,2,0,6,0,243.0,312,0.20923076923076925,129,1
2022-06-30,271,3,0,6,0,275.0,310,0.21346153846153845,136,0
2022-07-01,259,4,0,7,0,271.0,298,0.2234615384615385,140,1
2022-07-02,268,5,1,7,0,259.0,314,0.20923076923076925,147,1
2022-07-03,204,6,1,7,0,268.0,304,0.2226923076923077,139,1
2022-07-04,296,0,0,7,0,204.0,305,0.22115384615384615,134,0
2022-07-05,239,1,0,7,0,296.0,311,0.21576923076923077,158,0
2022-07-06,282,2,0,7,0,239.0,308,0.20923076923076925,164,0
2022-07-07,256,3,0,7,0,282.0,305,0.22000000000000003,116,0
2022-07-08,235,4,0,7,0,256.0,303,0.2226923076923077,194,1
2022-07-09,277,5,1,7,0,235.0,303,0.21461538461538462,130,0
2022-07-10,249,6,1,7,0,277.0,306,0.21461538461538462,177,0
2022-07-11,311,0,0,7,0,249.0,314,0.21115384615384616,180,1
2022-07-12,253,1,0,7,0,311.0,300,0.2326923076923077,170,1
2022-07-13,273,2,0,7,0,253.0,308,0.2169230769230769,148,1
2022-07-14,268,3,0,7,0,273.0,303,0.2173076923076923,111,0
2022-07-15,249,4,0,7,0,268.0,310,0.2226923076923077,127,1
2022-07-16,277,5,1,7,0,249.0,309,0.21615384615384617,169,0
2022-07-17,267,6,1,7,0,277.0,306,0.2276923076923077,149,0
2022-07-18,294,0,0,7,0,267.0,301,0.2234615384615385,164,1
2022-07-19,288,1,0,7,0,294.0,300,0.22192307692307695,146,1
2022-07-20,264,2,0,7,0,288.0,305,0.22,164,0
2022-07-21,274,3,0,7,0,264.0,307,0.21769230769230768,136,1
2022-07-22,263,4,0,7,0,274.0,301,0.22807692307692307,155,1
2022-07-23,246,5,1,7,0,263.0,303,0.23,168,0
2022-07-24,241,6,1,7,0,246.0,303,0.22153846153846152,146,0
2022-07-25,285,0,0,7,0,241.0,304,0.2196153846153846,138,0
2022-07-26,262,1,0,7,0,285.0,295,0.23076923076923078,151,0
2022-07-27,251,2,0,7,0,262.0,307,0.22730769230769232,142,0
2022-07-28,251,3,0,7,0,251.0,305,0.21807692307692308,148,1
2022-07-29,264,4,0,7,0,251.0,299,0.22615384615384615,139,0
2022-07-30,257,5,1,7,0,264.0,306,0.21769230769230768,194,0
2022-07-31,219,6,1,7,0,257.0,300,0.22653846153846155,165,0
2022-08-01,335,0,0,8,0,219.0,314,0.2107692307692308,191,1
2022-08-02,289,1,0,8,0,335.0,302,0.22423076923076923,143,0
2022-08-03,259,2,0,8,0,289.0,308,0.21615384615384617,167,0
2022-08-04,256,3,0,8,0,259.0,310,0.21769230769230768,123,0
2022-08-05,282,4,0,8,0,256.0,305,0.21538461538461537,113,1
2022-08-06,244,5,1,8,0,282.0,299,0.23769230769230767,134,0
2022-08-07,228,6,1,8,0,244.0,301,0.22346153846153843,181,1
2022-08-08,360,0,0,8,0,228.0,306,0.21769230769230768,152,0
2022-08-09,266,1,0,8,0,360.0,304,0.22115384615384615,165,1
2022-08-10,283,2,0,8,0,266.0,304,0.23115384615384615,152,0
2022-08-11,239,3,0,8,0,283.0,307,0.21653846153846154,151,0
2022-08-12,272,4,0,8,0,239.0,304,0.22576923076923078,191,0
2022-08-13,275,5,1,8,0,272.0,298,0.23384615384615384,170,0
2022-08-14,229,6,1,8,0,275.0,302,0.22846153846153847,174,0
2022-08-15,316,0,0,8,0,229.0,305,0.2246153846153846,122,0
2022-08-16,279,1,0,8,0,316.0,304,0.22,176,0
2022-08-17,254,2,0,8,0,279.0,299,0.22846153846153847,112,1
2022-08-18,276,3,0,8,0,254.0,305,0.22115384615384615,166,0
2022-08-19,273,4,0,8,0,276.0,312,0.21653846153846154,143,0
2022-08-20,291,5,1,8,0,273.0,307,0.20923076923076925,134,1
2022-08-21,218,6,1,8,0,291.0,307,0.2276923076923077,169,0
2022-08-22,329,0,0,8,0,218.0,307,0.2203846153846154,110,0
2022-08-23,252,1,0,8,0,329.0,304,0.21769230769230768,122,0
2022-08-24,281,2,0,8,0,252.0,293,0.2253846153846154,138,0
2022-08-25,273,3,0,8,0,281.0,308,0.21807692307692308,141,1
2022-08-26,263,4,0,8,0,273.0,303,0.2196153846153846,130,0
2022-08-27,285,5,1,8,0,263.0,298,0.2326923076923077,161,1
2022-08-28,211,6,1,8,0,285.0,300,0.2226923076923077,136,0
2022-08-29,316,0,0,8,0,211.0,308,0.22423076923076923,157,0
2022-08-30,266,1,0,8,0,316.0,306,0.21769230769230768,192,0
2022-08-31,267,2,0,8,0,266.0,306,0.2173076923076923,120,0
2022-09-01,252,3,0,9,0,267.0,305,0.22076923076923077,143,0
2022-09-02,279,4,0,9,0,252.0,311,0.21423076923076925,113,0
2022-09-03,298,5,1,9,0,279.0,308,0.2126923076923077,166,0
2022-09-04,217,6,1,9,0,298.0,302,0.22384615384615386,149,1
2022-09-05,299,0,0,9,0,217.0,311,0.1980769230769231,161,1
2022-09-06,260,1,0,9,0,299.0,311,0.21423076923076925,125,0
2022-09-07,256,2,0,9,0,260.0,304,0.22423076923076923,168,0
2022-09-08,285,3,0,9,0,256.0,306,0.22423076923076923,109,0
2022-09-09,267,4,0,9,0,285.0,303,0.22230769230769232,151,0
2022-09-10,263,5,1,9,0,267.0,308,0.21346153846153845,153,0
2022-09-11,226,6,1,9,0,263.0,305,0.22499999999999998,132,0
2022-09-12,312,0,0,9,0,226.0,303,0.21807692307692308,126,0
2022-09-13,260,1,0,9,0,312.0,304,0.22384615384615386,158,0
2022-09-14,276,2,0,9,0,260.0,302,0.21884615384615386,157,0
2022-09-15,261,3,0,9,0,276.0,305,0.22884615384615387,164,0
2022-09-16,264,4,0,9,0,261.0,301,0.2330769230769231,148,0
2022-09-17,268,5,1,9,0,264.0,306,0.2203846153846154,153,0
2022-09-18,221,6,1,9,0,268.0,303,0.22384615384615386,133,1
2022-09-19,317,0,0,9,0,221.0,297,0.23076923076923078,100,1
2022-09-20,299,1,0,9,0,317.0,301,0.23038461538461538,159,0
2022-09-21,287,2,0,9,0,299.0,307,0.22153846153846152,121,1
2022-09-22,257,3,0,9,0,287.0,306,0.2253846153846154,151,1
2022-09-23,270,4,0,9,0,257.0,303,0.22884615384615387,126,1
2022-09-24,261,5,1,9,0,270.0,296,0.2326923076923077,200,1
2022-09-25,232,6,1,9,0,261.0,305,0.21461538461538462,157,1
2022-09-26,305,0,0,9,0,232.0,306,0.22076923076923077,144,1
2022-09-27,242,1,0,9,0,305.0,306,0.22653846153846152,147,0
2022-09-28,296,2,0,9,0,242.0,303,0.21884615384615383,140,1
2022-09-29,257,3,0,9,0,296.0,300,0.22615384615384615,127,0
2022-09-30,277,4,0,9,0,257.0,300,0.22653846153846152,165,1
2022-10-01,286,5,1,10,0,277.0,313,0.2169230769230769,146,1
2022-10-02,232,6,1,10,0,286.0,310,0.21038461538461536,160,1
2022-10-03,306,0,0,10,0,232.0,305,0.22192307692307695,170,0
2022-10-04,267,1,0,10,0,306.0,299,0.2226923076923077,135,1
2022-10-05,251,2,0,10,0,267.0,306,0.22653846153846155,144,0
2022-10-06,262,3,0,10,0,251.0,298,0.2326923076923077,161,0
2022-10-07,261,4,0,10,0,262.0,308,0.2246153846153846,154,1
2022-10-08,249,5,1,10,0,261.0,308,0.2076923076923077,172,0
2022-10-09,201,6,1,10,0,249.0,305,0.22576923076923078,139,0
2022-10-10,286,0,0,10,0,201.0,302,0.2234615384615385,154,0
2022-10-11,251,1,0,10,0,286.0,302,0.21653846153846154,153,0
2022-10-12,270,2,0,10,0,251.0,309,0.20807692307692308,150,0
2022-10-13,267,3,0,10,0,270.0,307,0.2173076923076923,175,0
2022-10-14,295,4,0,10,0,267.0,307,0.21807692307692308,162,0
2022-10-15,275,5,1,10,0,295.0,302,0.22230769230769232,141,0
2022-10-16,217,6,1,10,0,275.0,308,0.21153846153846154,176,0
2022-10-17,308,0,0,10,0,217.0,301,0.2276923076923077,191,0
2022-10-18,252,1,0,10,0,308.0,303,0.23038461538461538,175,1
2022-10-19,272,2,0,10,0,252.0,306,0.21846153846153846,174,0
2022-10-20,291,3,0,10,0,272.0,306,0.21423076923076925,182,0
2022-10-21,280,4,0,10,0,291.0,307,0.2246153846153846,138,0
2022-10-22,249,5,1,10,0,280.0,300,0.22730769230769232,118,0
2022-10-23,202,6,1,10,0,249.0,311,0.20615384615384616,146,0
2022-10-24,298,0,0,10,0,202.0,299,0.2326923076923077,140,1
2022-10-25,251,1,0,10,0,298.0,305,0.22846153846153847,165,1
2022-10-26,266,2,0,10,0,251.0,308,0.22230769230769232,118,1
2022-10-27,272,3,0,10,0,266.0,304,0.22807692307692307,165,1
2022-10-28,270,4,0,10,0,272.0,307,0.22499999999999998,120,0
2022-10-29,275,5,1,10,0,270.0,305,0.22384615384615386,148,0
2022-10-30,221,6,1,10,0,275.0,304,0.2126923076923077,146,1
2022-10-31,350,0,0,10,0,221.0,313,0.20807692307692308,155,0
2022-11-01,281,1,0,11,0,350.0,304,0.21461538461538462,167,1
2022-11-02,286,2,0,11,0,281.0,308,0.21423076923076925,184,0
2022-11-03,248,3,0,11,0,286.0,309,0.21307692307692308,161,0
2022-11-04,267,4,0,11,0,248.0,306,0.2173076923076923,149,1
2022-11-05,248,5,1,11,0,267.0,306,0.22192307692307695,170,0
2022-11-06,233,6,1,11,0,248.0,308,0.21,152,0
2022-11-07,293,0,0,11,0,233.0,307,0.21307692307692308,176,0
2022-11-08,264,1,0,11,0,293.0,304,0.22076923076923077,133,0
2022-11-09,265,2,0,11,0,264.0,304,0.2173076923076923,159,0
2022-11-10,256,3,0,11,0,265.0,302,0.22076923076923077,176,0
2022-11-11,249,4,0,11,0,256.0,304,0.22192307692307692,192,0
2022-11-12,281,5,1,11,0,249.0,306,0.22230769230769232,144,0
2022-11-13,237,6,1,11,0,281.0,308,0.2169230769230769,156,0
2022-11-14,305,0,0,11,0,237.0,303,0.2330769230769231,120,1
2022-11-15,257,1,0,11,0,305.0,307,0.2246153846153846,159,0
2022-11-16,278,2,0,11,0,257.0,307,0.21,157,0
2022-11-17,248,3,0,11,0,278.0,310,0.21423076923076925,157,0
2022-11-18,242,4,0,11,0,248.0,307,0.22230769230769232,151,0
2022-11-19,290,5,1,11,0,242.0,307,0.20846153846153845,135,1
2022-11-20,227,6,1,11,0,290.0,302,0.22076923076923077,189,1
2022-11-21,289,0,0,11,0,227.0,309,0.21807692307692308,146,1
2022-11-22,251,1,0,11,0,289.0,305,0.2246153846153846,162,1
2022-11-23,255,2,0,11,0,251.0,313,0.20807692307692308,173,0
2022-11-24,242,3,0,11,0,255.0,312,0.21346153846153845,149,0
2022-11-25,304,4,0,11,0,242.0,306,0.2126923076923077,126,0
2022-11-26,262,5,1,11,0,304.0,305,0.22384615384615386,129,0
2022-11-27,233,6,1,11,0,262.0,306,0.21576923076923077,173,0
2022-11-28,312,0,0,11,0,233.0,297,0.2323076923076923,139,0
2022-11-29,285,1,0,11,0,312.0,311,0.22115384615384615,207,0
2022-11-30,270,2,0,11,0,285.0,300,0.2296153846153846,133,0
2022-12-01,339,3,0,12,1,270.0,287,0.27153846153846156,158,0
2022-12-02,349,4,0,12,1,339.0,277,0.28192307692307694,153,0
2022-12-03,317,5,1,12,1,349.0,287,0.2673076923076923,138,0
2022-12-04,276,6,1,12,1,317.0,286,0.27192307692307693,174,0
2022-12-05,399,0,0,12,1,276.0,288,0.2803846153846154,127,0
2022-12-06,334,1,0,12,1,399.0,283,0.28615384615384615,143,1
2022-12-07,332,2,0,12,1,334.0,280,0.2742307692307692,143,0
2022-12-08,341,3,0,12,1,332.0,290,0.26,166,1
2022-12-09,319,4,0,12,1,341.0,277,0.2876923076923077,115,1
2022-12-10,378,5,1,12,1,319.0,289,0.2673076923076923,158,0
2022-12-11,302,6,1,12,1,378.0,293,0.25115384615384617,159,0
2022-12-12,383,0,0,12,1,302.0,288,0.26884615384615385,126,0
2022-12-13,346,1,0,12,1,383.0,280,0.275,151,0
2022-12-14,339,2,0,12,1,346.0,284,0.2753846153846154,180,1
2022-12-15,337,3,0,12,1,339.0,291,0.2623076923076923,155,0
2022-12-16,340,4,0,12,1,337.0,284,0.2742307692307692,118,1
2022-12-17,373,5,1,12,1,340.0,281,0.27384615384615385,144,0
2022-12-18,287,6,1,12,1,373.0,286,0.27,158,1
2022-12-19,414,0,0,12,1,287.0,289,0.2646153846153846,146,1
2022-12-20,350,1,0,12,1,414.0,288,0.27076923076923076,151,0
2022-12-21,330,2,0,12,1,350.0,286,0.2676923076923077,147,0
2022-12-22,352,3,0,12,1,330.0,287,0.2773076923076923,166,0
2022-12-23,347,4,0,12,1,352.0,281,0.27384615384615385,130,0
2022-12-24,348,5,1,12,1,347.0,284,0.27,159,1
2022-12-25,278,6,1,12,1,348.0,284,0.26884615384615385,139,1
2022-12-26,403,0,0,12,1,278.0,282,0.2753846153846154,150,0
2022-12-27,353,1,0,12,1,403.0,288,0.2696153846153846,179,0
2022-12-28,340,2,0,12,1,353.0,286,0.2703846153846154,113,0
2022-12-29,394,3,0,12,1,340.0,273,0.2873076923076923,130,0
2022-12-30,338,4,0,12,1,394.0,280,0.2692307692307692,150,0
2022-12-31,340,5,1,12,1,338.0,278,0.27961538461538465,161,0
2023-01-01,285,6,1,1,1,340.0,292,0.2753846153846154,162,1
2023-01-02,429,0,0,1,1,285.0,283,0.2776923076923077,174,0
2023-01-03,343,1,0,1,1,429.0,286,0.2676923076923077,143,0
2023-01-04,338,2,0,1,1,343.0,283,0.2684615384615385,173,0
2023-01-05,345,3,0,1,1,338.0,279,0.27115384615384613,180,0
2023-01-06,343,4,0,1,1,345.0,287,0.26153846153846155,161,1
2023-01-07,359,5,1,1,1,343.0,282,0.2792307692307692,174,0
2023-01-08,276,6,1,1,1,359.0,283,0.27615384615384614,141,0
2023-01-09,363,0,0,1,1,276.0,279,0.2830769230769231,156,0
2023-01-10,357,1,0,1,1,363.0,285,0.2703846153846154,138,1
2023-01-11,336,2,0,1,1,357.0,284,0.2646153846153846,135,0
2023-01-12,329,3,0,1,1,336.0,283,0.26384615384615384,158,0
2023-01-13,349,4,0,1,1,329.0,282,0.2773076923076923,167,0
2023-01-14,352,5,1,1,1,349.0,284,0.27076923076923076,148,0
2023-01-15,294,6,1,1,1,352.0,290,0.26269230769230767,156,0
2023-01-16,402,0,0,1,1,294.0,289,0.25346153846153846,158,1
2023-01-17,342,1,0,1,1,402.0,284,0.2753846153846154,137,1
2023-01-18,391,2,0,1,1,342.0,282,0.2726923076923077,159,1
2023-01-19,325,3,0,1,1,391.0,290,0.2696153846153846,138,0
2023-01-20,343,4,0,1,1,325.0,288,0.26884615384615385,151,1
2023-01-21,365,5,1,1,1,343.0,278,0.2784615384615385,158,1
2023-01-22,322,6,1,1,1,365.0,273,0.2826923076923077,138,0
2023-01-23,381,0,0,1,1,322.0,284,0.27115384615384613,177,1
2023-01-24,355,1,0,1,1,381.0,284,0.26807692307692305,163,0
2023-01-25,355,2,0,1,1,355.0,281,0.27192307692307693,134,1
2023-01-26,341,3,0,1,1,355.0,293,0.2642307692307692,188,0
2023-01-27,328,4,0,1,1,341.0,279,0.28192307692307694,139,0
2023-01-28,350,5,1,1,1,328.0,281,0.27192307692307693,146,0
2023-01-29,299,6,1,1,1,350.0,289,0.26576923076923076,147,0
2023-01-30,430,0,0,1,1,299.0,287,0.2692307692307692,111,0
2023-01-31,348,1,0,1,1,430.0,280,0.2803846153846154,145,0
2023-02-01,352,2,0,2,1,348.0,288,0.26884615384615385,147,0
2023-02-02,326,3,0,2,1,352.0,278,0.27692307692307694,129,0
2023-02-03,353,4,0,2,1,326.0,287,0.26653846153846156,176,1
2023-02-04,369,5,1,2,1,353.0,284,0.28,144,1
2023-02-05,274,6,1,2,1,369.0,284,0.27076923076923076,159,1
2023-02-06,416,0,0,2,1,274.0,287,0.25923076923076926,101,1
2023-02-07,344,1,0,2,1,416.0,289,0.26,146,0
2023-02-08,386,2,0,2,1,344.0,288,0.2576923076923077,134,0
2023-02-09,310,3,0,2,1,386.0,279,0.2723076923076923,167,1
2023-02-10,366,4,0,2,1,310.0,294,0.25730769230769235,144,1
2023-02-11,345,5,1,2,1,366.0,281,0.26384615384615384,165,1
2023-02-12,296,6,1,2,1,345.0,292,0.25461538461538463,121,0
2023-02-13,387,0,0,2,1,296.0,290,0.26269230769230767,148,0
2023-02-14,321,1,0,2,1,387.0,290,0.26346153846153847,126,1
2023-02-15,332,2,0,2,1,321.0,278,0.27576923076923077,107,1
2023-02-16,321,3,0,2,1,332.0,282,0.2776923076923077,166,1
2023-02-17,331,4,0,2,1,321.0,281,0.26692307692307693,142,1
2023-02-18,345,5,1,2,1,331.0,285,0.2684615384615385,169,1
2023-02-19,302,6,1,2,1,345.0,277,0.2853846153846154,118,0
2023-02-20,406,0,0,2,1,302.0,283,0.2684615384615385,153,0
2023-02-21,348,1,0,2,1,406.0,286,0.28,149,0
2023-02-22,352,2,0,2,1,348.0,283,0.27115384615384613,145,1
2023-02-23,328,3,0,2,1,352.0,284,0.28423076923076923,144,0
2023-02-24,349,4,0,2,1,328.0,287,0.2703846153846154,151,0
2023-02-25,344,5,1,2,1,349.0,284,0.2730769230769231,139,0
2023-02-26,301,6,1,2,1,344.0,280,0.2834615384615385,129,0
2023-02-27,402,0,0,2,1,301.0,284,0.275,152,0
2023-02-28,340,1,0,2,1,402.0,283,0.275,122,0
2023-03-01,271,2,0,3,0,340.0,300,0.22307692307692306,152,0
2023-03-02,268,3,0,3,0,271.0,303,0.2326923076923077,173,1
2023-03-03,273,4,0,3,0,268.0,309,0.21153846153846154,185,0
2023-03-04,255,5,1,3,0,273.0,308,0.21038461538461536,147,0
2023-03-05,235,6,1,3,0,255.0,304,0.2276923076923077,136,1
2023-03-06,320,0,0,3,0,235.0,304,0.2276923076923077,154,0
2023-03-07,257,1,0,3,0,320.0,305,0.21692307692307694,127,0
2023-03-08,280,2,0,3,0,257.0,309,0.20961538461538462,149,1
2023-03-09,272,3,0,3,0,280.0,315,0.20076923076923076,143,1
2023-03-10,255,4,0,3,0,272.0,304,0.22576923076923078,137,1
2023-03-11,239,5,1,3,0,255.0,305,0.2226923076923077,157,0
2023-03-12,213,6,1,3,0,239.0,301,0.22730769230769232,145,0
2023-03-13,285,0,0,3,0,213.0,305,0.21615384615384617,130,0
2023-03-14,285,1,0,3,0,285.0,311,0.21538461538461537,163,1
2023-03-15,259,2,0,3,0,285.0,299,0.215,143,1
2023-03-16,240,3,0,3,0,259.0,307,0.21423076923076925,143,0
2023-03-17,261,4,0,3,0,240.0,307,0.2330769230769231,153,1
2023-03-18,288,5,1,3,0,261.0,305,0.21384615384615385,159,0
2023-03-19,226,6,1,3,0,288.0,303,0.22499999999999998,140,0
2023-03-20,292,0,0,3,0,226.0,306,0.21384615384615385,177,1
2023-03-21,253,1,0,3,0,292.0,305,0.2126923076923077,167,0
2023-03-22,271,2,0,3,0,253.0,303,0.21769230769230768,151,1
2023-03-23,286,3,0,3,0,271.0,303,0.22,173,0
2023-03-24,263,4,0,3,0,286.0,302,0.22076923076923077,146,0
2023-03-25,266,5,1,3,0,263.0,304,0.22153846153846152,131,0
2023-03-26,221,6,1,3,0,266.0,303,0.2169230769230769,133,1
2023-03-27,282,0,0,3,0,221.0,313,0.20961538461538462,154,0
2023-03-28,268,1,0,3,0,282.0,309,0.2196153846153846,159,0
2023-03-29,277,2,0,3,0,268.0,306,0.2173076923076923,136,0
2023-03-30,267,3,0,3,0,277.0,308,0.22500000000000003,158,0
2023-03-31,255,4,0,3,0,267.0,307,0.2196153846153846,138,0
2023-04-01,256,5,1,4,0,255.0,304,0.21384615384615385,173,0
2023-04-02,223,6,1,4,0,256.0,308,0.21,179,0
2023-04-03,302,0,0,4,0,223.0,310,0.21884615384615386,146,0
2023-04-04,273,1,0,4,0,302.0,303,0.23192307692307693,123,0
2023-04-05,267,2,0,4,0,273.0,300,0.22153846153846152,173,0
2023-04-06,257,3,0,4,0,267.0,304,0.21884615384615386,132,1
2023-04-07,280,4,0,4,0,257.0,305,0.23692307692307693,125,0
2023-04-08,244,5,1,4,0,280.0,302,0.22576923076923078,176,1
2023-04-09,211,6,1,4,0,244.0,307,0.22499999999999998,128,0
2023-04-10,290,0,0,4,0,211.0,303,0.22653846153846152,135,0
2023-04-11,292,1,0,4,0,290.0,304,0.22423076923076923,126,0
2023-04-12,263,2,0,4,0,292.0,303,0.2353846153846154,136,1
2023-04-13,271,3,0,4,0,263.0,309,0.2126923076923077,142,0
2023-04-14,279,4,0,4,0,271.0,300,0.23769230769230767,148,0
2023-04-15,276,5,1,4,0,279.0,298,0.23192307692307693,179,0
2023-04-16,232,6,1,4,0,276.0,299,0.21846153846153846,177,0
2023-04-17,313,0,0,4,0,232.0,300,0.23038461538461538,136,0
2023-04-18,277,1,0,4,0,313.0,307,0.2173076923076923,171,1
2023-04-19,284,2,0,4,0,277.0,307,0.21576923076923077,139,1
2023-04-20,257,3,0,4,0,284.0,303,0.22499999999999998,162,0
2023-04-21,271,4,0,4,0,257.0,308,0.22384615384615386,173,0
2023-04-22,254,5,1,4,0,271.0,304,0.22576923076923078,136,1
2023-04-23,192,6,1,4,0,254.0,304,0.21615384615384617,147,0
2023-04-24,320,0,0,4,0,192.0,300,0.21769230769230768,151,0
2023-04-25,247,1,0,4,0,320.0,306,0.2226923076923077,126,0
2023-04-26,245,2,0,4,0,247.0,304,0.22423076923076923,142,0
2023-04-27,314,3,0,4,0,245.0,308,0.2196153846153846,147,1
2023-04-28,272,4,0,4,0,314.0,310,0.2169230769230769,127,0
